ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
12,Florida,FL,12049,Hardee County,12049,"Hardee County, Florida",637.569079699428,25528,0,9837,24,8127,303,9836,1194,852,225,2090,382,3658,474,3459,505,4007,93,6490,27,3418,350,605,266,1696,427,13903,116,293,178,2377,310,639,198,399,152,1954,33,41.6,5.0,8.7,2.2,25.7,4.6,22.1,2.9,14.5,2.1,15.7,0.4,25.4,0.1,14.3,1.5,7.4,3.3,7.1,1.8,54.5,0.5,2.9,1.8,24.2,3.1,7.8,2.0,4.9,1.9,7.7,0.1,1.0,0.9394,0.5758,0.9242,0.7879,4.2273,0.9697,0.1364,0.9848,0.2879,0.7879,0.8939,3.0909,0.9242,0.9091,0.9091,0.9091,0.4091,0.6212,1.0,0.4697,0.697,3.197,0.9091,11.4243,0.9697,1,1,0,1,0,3,0,1,0,0,0,1,1,1,0,0,1,0,0,1,6,24361,2092,309,1628,243,11310,0,270,44,3,6,0,28,645,264,47,73,25.7,3.7,6.4,1.0,44.3,0.0,1.1,0.2,0.0,0.1,0.0,0.2,2.5,1.0,0.2,0.3
12,Florida,FL,12051,Hendry County,12051,"Hendry County, Florida",1155.949389377208,39902,0,15227,32,13289,365,14756,1251,1112,372,4059,589,7806,872,8489,1102,5340,138,10129,67,4797,659,1300,344,5051,828,28355,246,224,150,5173,641,510,238,976,355,2230,62,37.7,3.2,5.8,1.9,30.5,4.4,30.5,3.3,21.7,2.8,13.4,0.3,25.4,0.2,12.2,1.7,9.8,2.6,13.6,2.2,71.1,0.6,1.5,1.0,34.0,4.2,3.8,1.6,7.3,2.7,5.6,0.2,0.9545,0.6818,0.8485,1.0,1.0,4.4848,1.0,0.0303,0.9848,0.1515,0.9848,0.9848,3.1362,0.9394,0.9697,0.9697,0.9697,0.2879,0.7121,0.803,0.9091,0.5909,3.303,0.9545,11.8937,0.9848,1,0,0,1,1,3,0,1,0,1,1,3,1,1,0,0,0,1,0,1,8,38060,2578,429,4129,173,22789,0,373,30,465,66,0,31,599,347,0,31,19.4,3.3,10.3,0.4,57.1,0.0,0.9,0.1,1.2,0.2,0.0,0.1,1.5,0.9,0.0,0.1
12,Florida,FL,12053,Hernando County,12053,"Hernando County, Florida",472.968414065344,196621,0,89635,135,79169,689,44523,2596,4955,672,19727,1152,15671,1029,24448,1977,52781,83,36103,0,37013,1547,3796,508,2556,476,50756,595,2531,378,14276,602,1124,282,4010,403,2121,34,23.0,1.3,5.9,0.8,24.9,1.4,10.6,0.7,12.6,1.0,26.8,0.1,18.4,0.0,19.0,0.8,4.8,0.6,1.4,0.3,25.8,0.3,2.8,0.4,15.9,0.7,1.4,0.3,5.1,0.5,1.1,0.0,0.4394,0.7576,0.5,0.4394,0.5455,2.6819,0.5606,0.803,0.3636,0.6667,0.3182,0.4242,2.5757,0.5606,0.3182,0.3182,0.3182,0.3939,0.4697,0.1667,0.5152,0.1364,1.6819,0.1212,7.2577,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169591,7887,607,9677,514,30693,0,2438,301,412,113,211,203,5913,867,1412,416,10.0,0.8,4.9,0.3,15.6,0.0,1.2,0.2,0.2,0.1,0.1,0.1,3.0,0.4,0.7,0.2
12,Florida,FL,12055,Highlands County,12055,"Highlands County, Florida",1017.659295496916,102339,0,57605,61,44685,983,27353,1820,2592,432,9531,777,10905,903,13239,1163,36571,81,17157,53,20544,1253,2042,421,3540,650,36249,503,1663,298,13319,854,1169,289,2343,397,2011,42,27.2,1.8,6.8,1.1,21.3,1.7,13.8,1.1,13.1,1.2,35.7,0.1,16.8,0.1,20.3,1.2,4.6,0.9,3.6,0.7,35.4,0.5,2.9,0.5,23.1,1.5,2.7,0.5,5.2,0.9,2.0,0.0,0.6515,0.8636,0.2273,0.5909,0.6515,2.9848,0.697,0.9394,0.197,0.8333,0.2879,0.7727,3.0303,0.8939,0.6212,0.6212,0.6212,0.4091,0.6061,0.6061,0.5758,0.3636,2.5607,0.5,9.197,0.7576,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100690,7668,777,9165,400,22050,0,1440,133,117,84,18,22,2993,581,466,403,17.2,1.7,9.0,0.4,21.5,0.0,1.4,0.1,0.1,0.1,0.0,0.1,2.9,0.6,0.5,0.4
12,Florida,FL,12057,Hillsborough County,12057,"Hillsborough County, Florida",1022.501233110648,1468560,0,606334,213,559970,2031,319187,7662,37194,1779,173842,3475,107998,3259,173403,4724,214615,58,320513,0,172007,3410,38879,1780,89271,3314,789103,1875,107137,2350,39670,1558,16710,1283,33085,1565,26086,271,22.1,0.5,4.8,0.2,31.0,0.6,10.7,0.3,11.9,0.3,14.6,0.1,21.8,0.0,11.8,0.2,7.0,0.3,6.5,0.2,53.7,0.1,17.7,0.4,6.5,0.3,3.0,0.2,5.9,0.3,1.8,0.0,0.4091,0.4242,0.8788,0.4697,0.5,2.6818,0.5455,0.0758,0.8333,0.1212,0.697,0.8788,2.6061,0.6061,0.8939,0.8939,0.8939,0.8333,0.1667,0.697,0.6667,0.303,2.6667,0.5303,8.8485,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552621,44722,1891,228064,2339,439450,0,61154,1063,1688,295,936,235,48797,2822,9014,1663,8.0,0.3,15.5,0.2,29.9,0.0,4.2,0.1,0.1,0.1,0.1,0.1,3.3,0.2,0.6,0.1
12,Florida,FL,12059,Holmes County,12059,"Holmes County, Florida",478.85640701682,19529,0,8635,22,7069,221,5258,693,373,138,1392,256,2441,412,2903,451,3946,69,3996,61,3353,320,502,207,138,111,2891,136,58,53,3155,356,189,88,364,102,1724,34,29.6,3.9,4.7,1.7,19.7,3.6,17.3,2.9,16.3,2.5,20.2,0.4,20.5,0.3,18.8,1.8,7.1,2.9,0.7,0.6,14.8,0.7,0.6,0.6,36.5,4.1,2.7,1.0,5.1,1.4,8.8,0.2,0.7576,0.3636,0.1061,0.7424,0.8939,2.8636,0.6515,0.4697,0.6515,0.6515,0.7424,0.1061,2.6212,0.6364,0.0303,0.0303,0.0303,0.0909,0.7727,0.6061,0.5152,0.7576,2.7425,0.5758,8.2576,0.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16868,1674,245,1269,120,631,0,125,82,122,107,48,46,671,227,25,40,23.7,3.3,6.5,0.6,3.2,0.0,0.6,0.4,0.6,0.5,0.2,0.2,3.4,1.2,0.1,0.2
12,Florida,FL,12061,Indian River County,12061,"Indian River County, Florida",502.52722989867,160986,0,83801,57,65735,1015,29520,2703,3931,742,16341,1045,10785,1135,17740,1575,54589,108,24668,41,25769,1533,2894,509,2698,657,42692,552,11918,870,5953,588,795,249,2854,506,1672,30,18.5,1.7,5.9,1.1,24.9,1.5,8.6,0.9,11.1,1.0,33.9,0.1,15.3,0.1,16.2,1.0,4.4,0.8,1.7,0.4,26.5,0.3,14.2,1.0,7.1,0.7,1.2,0.3,4.3,0.8,1.0,0.0,0.2424,0.7576,0.5,0.2727,0.3333,2.106,0.3485,0.9242,0.0909,0.4545,0.2273,0.4848,2.1817,0.2424,0.3333,0.3333,0.3333,0.7121,0.2273,0.0606,0.303,0.0909,1.3939,0.0606,6.0149,0.1667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,155350,8467,890,13139,720,21240,0,2446,335,470,138,55,81,4438,964,904,390,12.9,1.4,8.2,0.4,13.2,0.0,1.5,0.2,0.3,0.1,0.0,0.1,2.8,0.6,0.6,0.2
12,Florida,FL,12063,Jackson County,12063,"Jackson County, Florida",918.229849381638,47704,0,20022,74,16880,324,12622,1117,804,248,3625,460,5496,573,4037,508,10058,123,8922,64,8277,649,1439,267,523,170,16599,140,145,62,5579,383,203,97,873,178,7108,89,31.2,2.8,4.7,1.5,21.5,2.7,15.8,1.6,9.8,1.2,21.1,0.3,18.7,0.1,20.1,1.6,8.5,1.6,1.2,0.4,34.8,0.3,0.7,0.3,27.9,1.9,1.2,0.5,5.2,1.0,14.9,0.2,0.803,0.3636,0.2576,0.697,0.1515,2.2727,0.4091,0.5152,0.4091,0.7727,0.9545,0.3182,2.9697,0.8333,0.6061,0.6061,0.6061,0.1364,0.6515,0.0606,0.5758,0.9242,2.3485,0.3636,8.197,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,47446,3527,392,12216,307,2457,0,270,95,169,91,91,98,1315,355,81,86,20.9,2.3,25.6,0.6,5.2,0.0,0.6,0.2,0.4,0.2,0.2,0.2,2.8,0.7,0.2,0.2
12,Florida,FL,12065,Jefferson County,12065,"Jefferson County, Florida",598.079183744322,14458,0,6741,24,5519,238,3514,488,425,138,1039,220,1608,242,1322,299,3483,27,2480,10,2667,301,290,130,79,94,5704,70,28,22,2668,311,45,43,389,142,1195,22,26.7,3.7,6.7,2.1,18.8,3.9,14.9,2.2,10.0,2.2,24.1,0.2,17.2,0.1,20.2,2.3,5.3,2.3,0.6,0.7,39.5,0.5,0.4,0.3,39.6,4.6,0.8,0.6,7.0,2.5,8.3,0.2,0.6364,0.8485,0.0606,0.6515,0.1667,2.3637,0.4848,0.6818,0.2121,0.7879,0.3939,0.0758,2.1515,0.197,0.7121,0.7121,0.7121,0.0758,0.8485,0.0152,0.8485,0.7121,2.5001,0.4848,7.7274,0.4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263,1337,247,4629,145,646,0,33,37,13,17,4,9,299,137,80,70,24.2,4.1,32.0,1.0,4.5,0.0,0.2,0.3,0.1,0.1,0.0,0.1,2.1,1.0,0.6,0.5
12,Florida,FL,12067,Lafayette County,12067,"Lafayette County, Florida",543.3444727148039,8107,0,3403,171,2555,242,2392,597,272,138,478,163,1260,214,1010,337,1553,186,1476,162,1409,355,94,65,154,138,2474,276,27,29,1362,265,141,95,47,37,1357,33,35.4,8.8,8.6,4.5,18.7,6.1,21.5,3.8,15.1,5.1,19.2,2.3,18.2,2.0,21.0,5.3,3.7,2.5,2.0,1.8,30.5,3.4,0.8,0.9,40.0,7.9,5.6,2.8,1.8,1.5,16.7,0.4,0.8788,0.9242,0.0455,0.9091,0.8182,3.5758,0.8788,0.3636,0.3333,0.8939,0.0909,0.5606,2.2423,0.3485,0.5455,0.5455,0.5455,0.1818,0.8636,0.9394,0.0,0.9394,2.9242,0.7576,9.2878,0.8333,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,6682,358,155,1262,216,1082,207,2,5,0,21,0,21,128,135,0,21,14.0,5.7,15.6,2.7,13.3,2.5,0.0,0.1,0.0,0.6,0.0,0.6,1.6,1.7,0.0,0.6
12,Florida,FL,12069,Lake County,12069,"Lake County, Florida",951.800030244948,386829,0,178098,170,153817,1494,69793,4010,9565,1293,41148,2007,27434,1721,39669,2640,103276,22,73351,56,62220,2442,6244,754,8374,1471,129328,1018,11887,1150,30826,1250,2562,430,6280,675,4256,47,18.3,1.0,5.5,0.7,26.8,1.3,9.6,0.6,10.4,0.7,26.7,0.1,19.0,0.1,16.3,0.6,4.1,0.5,2.3,0.4,33.4,0.3,6.7,0.6,17.3,0.7,1.7,0.2,4.1,0.4,1.1,0.0,0.2273,0.6061,0.6061,0.3485,0.2424,2.0304,0.303,0.7879,0.4394,0.4697,0.1364,0.6061,2.4395,0.4697,0.5909,0.5909,0.5909,0.5758,0.5,0.2424,0.2879,0.1364,1.7425,0.1818,6.8033,0.2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333935,14817,1306,37681,1897,67297,0,7962,552,607,282,517,73,13288,2275,1976,597,9.6,0.8,9.7,0.5,17.4,0.0,2.1,0.1,0.2,0.1,0.1,0.1,3.4,0.6,0.5,0.2
12,Florida,FL,12071,Lee County,12071,"Lee County, Florida",781.02604266749,772902,0,419916,177,311348,2302,149511,5446,15514,1187,91354,2801,57706,2439,98642,4538,223302,28,132836,0,106215,2997,14359,1225,42130,2430,275116,1670,69673,2187,40134,1473,6798,626,15906,1396,11851,238,19.6,0.7,4.5,0.3,29.3,0.9,9.9,0.4,12.8,0.6,28.9,0.1,17.2,0.0,13.8,0.4,4.6,0.4,5.7,0.3,35.6,0.2,16.6,0.5,9.6,0.4,2.2,0.1,5.1,0.4,1.5,0.0,0.303,0.303,0.7424,0.3939,0.5909,2.3332,0.4394,0.8485,0.2121,0.2273,0.2879,0.8182,2.394,0.4545,0.6364,0.6364,0.6364,0.7879,0.3636,0.4848,0.5152,0.2424,2.3939,0.4091,7.7575,0.4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749039,30505,1558,59756,1329,178802,0,12661,498,558,136,374,70,18690,1767,4275,1420,9.8,0.5,7.7,0.2,23.1,0.0,1.6,0.1,0.1,0.1,0.0,0.1,2.4,0.2,0.6,0.2
